"Geno","TRS_kg_per_Mg","CYMg_per_ha","Population","Dia","Brix","Fiber","SW_kg","Sucrose..","Moisture","Pol..Reading","Purity"
"HO09-9151",100.728077275932,26.94647681956,82369.1061288668,14.8194001988577,17.6380551075436,16.7625415144773,0.33313739468968,14.4958602262641,68.2180205862538,61.960303358952,80.4231605051274
"HO10-199",117.68641209544,81.5267128552994,73843.6787784983,22.9372812592734,19.6888477313861,12.5241553253727,1.08533626969077,16.66175207811,69.7384100335203,71.8496981337003,83.0809253385405
"HO10-919",122.235005188655,28.421001869192,33249.5620948574,22.9318772143249,20.5380674827799,12.8840585391492,0.901314987336084,17.3434579553169,68.8829877787777,75.0014721625349,83.3600976685363
"HO10-9235",96.4107812988317,64.3931637623477,128123.939105315,17.1809050492652,17.7952046244296,20.6466932967758,0.50748173705002,14.1358892870263,65.4653232386813,60.3950690779739,78.1624908024679
"HO10-9246",85.6101051233242,99.1422713228181,101887.973034859,19.7261701496006,16.0893225098556,17.9418461087734,0.962228277201775,12.6328593382218,68.9243068435203,53.5326988419984,77.2231544344741
"HO10-9406",96.1113183886553,92.434523700419,90656.5620948574,22.0318772143249,16.6735273827799,16.6632287591492,1.02227295266942,13.7911559453169,69.4865888487777,58.5833012325349,81.4760880985363
"HO11-515",132.619664432016,77.8516308550587,73714.4663454549,23.5825189530985,21.3993250334511,12.2294256427486,1.02375978479794,18.5516168958679,68.4643513551965,80.650330167999,85.2370206407938
"HO11-519",124.353685107989,94.4683545376175,83647.8371215359,23.0781982942901,20.3909624758273,12.5203110207316,1.08916581907167,17.4890415208601,69.1836787672599,75.6701723659383,84.2017601488703
"HO11-528",123.56809727596,50.6757255391402,48669.7493974295,25.8354862397038,20.4847718639616,11.5297477912358,0.987072884762746,17.4441735643912,69.7241961557485,75.4946739102888,83.7114223049172
"HO11-532",120.866977423156,65.0015190771992,66419.2638906292,22.8398068962968,19.96602277394,12.837885067419,0.971098413388541,17.0415089999546,69.1828433416066,73.5619033223004,83.9219843753668
"HO11-573",138.210318008127,67.467077649145,71169.7366291122,22.044491840979,22.2975203473984,13.2232165417638,0.974520289016587,19.3318942617597,67.0282892389373,84.4289815763963,85.199211142814
"HO12-615",127.915880402738,83.3071364343156,95793.18284834,21.8094320102898,20.6874318139687,12.7243538168377,0.860575699418612,17.9078861748973,68.5094722033373,77.6141332695683,84.9659695132287
"HO12-629",115.922763191373,64.6298670318093,63568.2534570016,25.4991767846369,19.3042667116729,11.4411361622313,1.01135371272371,16.3897762097593,70.9402887916807,70.52038073426,83.5253465853359
"HO12-630",126.357134928642,72.5009054247114,54014.6964644808,24.7432687282645,20.6676316778978,10.9567600310847,1.2605948785767,17.7546888420923,70.0175390812475,76.9266366234912,84.3303518020895
"HO14-9273",110.510183409836,76.807682936461,70916.0007183101,23.5119047469706,19.0727468627052,15.821574822926,1.06517738052077,15.8167059140554,67.8635241754212,68.0124428655767,81.3835724794915
